feature,mean_abs_shap
pos6_bit21,0.00020686871479006966
pos5_bit42,0.00020636657324969926
pos0_bit102,0.00020634659406533278
pos7_bit29,0.00020582730846835896
pos4_bit38,0.0002050332884400498
pos0_bit77,0.0002042988404074586
pos0_bit5,0.00020367834817668897
pos5_bit120,0.0002035954698380295
pos3_bit62,0.00020343632359237803
pos8_bit2,0.0002031707516798287
pos5_bit88,0.00020306681989986963
pos8_bit78,0.00020248246353873122
pos5_bit123,0.00020183765194512209
pos9_bit88,0.00020179397624980753
pos1_bit3,0.00020056661243355033
pos3_bit1,0.00020047597350961223
pos6_bit102,0.0002004019349083226
pos8_bit88,0.00019965111304384508
pos1_bit105,0.00019946331334341823
pos10_bit27,0.00019927135279611467
pos1_bit101,0.00019898838098935488
pos7_bit28,0.00019812747623719696
pos2_bit109,0.00019794696641331472
pos2_bit4,0.0001976478227253133
pos2_bit21,0.00019762591981244582
pos4_bit122,0.00019749561442644004
pos0_bit94,0.00019695646529781094
pos0_bit80,0.00019681403328393793
pos11_bit55,0.00019627393183162145
pos11_bit114,0.00019615801795768874
pos2_bit77,0.00019613038225686725
pos8_bit82,0.0001948633865752009
pos4_bit109,0.0001945845547654155
pos7_bit21,0.00019438551169360558
pos5_bit85,0.00019402417812067126
pos9_bit55,0.00019331734111698953
pos9_bit102,0.000193050316828729
pos7_bit120,0.00019292688060748567
pos9_bit100,0.00019290911871914617
pos5_bit116,0.00019240925945317815
pos8_bit120,0.00019200500811504838
pos5_bit49,0.0001918358085318824
pos7_bit45,0.00019178327581271726
pos6_bit112,0.00019119072776667553
pos9_bit69,0.0001911393670944069
pos4_bit100,0.00019086129963689628
pos1_bit109,0.00019077931177313015
pos6_bit123,0.00019074920194232797
pos7_bit40,0.00019039723342318318
pos8_bit32,0.00019038479050471132
pos6_bit69,0.00018905967331350222
pos0_bit9,0.0001888489243890614
pos1_bit112,0.00018820296315395335
pos11_bit97,0.00018818936433824635
pos7_bit9,0.00018776456194959546
pos7_bit69,0.00018756511546011044
pos3_bit69,0.00018756222529117447
pos8_bit47,0.0001867550933746543
pos7_bit87,0.0001858372910854303
pos13_bit60,0.00018500242939451826
pos12_bit57,0.0001849802302603955
pos10_bit81,0.000184668846632017
pos7_bit84,0.00018429062478315876
pos6_bit36,0.00018419559849195324
pos4_bit102,0.00018350357475707983
pos8_bit99,0.0001829747819293343
pos4_bit81,0.0001821018136690105
pos9_bit0,0.00018162494189453225
pos6_bit29,0.00018141890661732047
pos0_bit82,0.00018116721709452815
pos11_bit67,0.00018078488434776724
pos1_bit32,0.0001797628034053613
pos4_bit87,0.00017959103700766933
pos10_bit82,0.0001795049833289122
pos8_bit90,0.00017938961979489386
pos2_bit28,0.00017904007828051084
pos9_bit116,0.00017876334429079818
pos7_bit119,0.00017844441092365067
pos5_bit111,0.00017806135913944987
pos1_bit84,0.00017787138884049964
pos6_bit45,0.00017785176580602022
pos1_bit98,0.0001778101369836702
pos9_bit81,0.0001775798239377541
pos1_bit41,0.0001775070645775044
pos6_bit32,0.00017705963156689102
pos11_bit57,0.00017634012093701258
pos3_bit94,0.00017613536671683212
pos1_bit89,0.00017600161043011649
